"Latitude(deg)","Longitude(deg)","TxxEGM96","TxyEGM96","TxzEGM96","TyyEGM96","TyzEGM96","TzzEGM96"
33.,51.4,74.95576097662419,2.707912938642097,-11.113642863752759,-70.39280637982938,0.9699690913812824,-4.5629545967947305
33.,51.5,74.62063737788183,2.69294417001839,-9.754072589440517,-70.89643726706471,1.4734769177192653,-3.7242001108172724
33.,51.6,74.33726493212475,2.479694261810182,-8.455539763231066,-71.60079369153857,1.7259810001994869,-2.736471240586181
33.,51.7,74.14040962268037,2.1222545528183057,-7.29785938597835,-72.40481008169468,1.6550534610351644,-1.735599540985686
33.,51.8,74.06028013029731,1.6787556313856529,-6.333299765617495,-73.18043237593939,1.2470703123717353,-0.8798477543579275
33.,51.9,74.11759491754374,1.2018920191004063,-5.586435409414032,-73.80081157404554,0.5535071616099005,-0.31678334349823933
33.,52.,74.3194816835065,0.7316718401221696,-5.058258826992346,-74.16834052192353,-0.31799643746167555,-0.15114116158305563
33.1,50.,76.2500745984125,-2.650757573468604,-4.658508851962614,-71.43884404706986,-4.6534217913480145,-4.811230551342658
33.1,50.1,76.29833589623925,-3.4186428123515107,-5.799997237246835,-70.82880327285021,-3.643759949935877,-5.4695326233890675
33.1,50.2,76.19201499768883,-3.9894543590750757,-7.236607222633754,-70.5695940853438,-2.5700699483581877,-5.622420912345019
33.1,50.3,75.94953970525155,-4.29501341478307,-8.880279946384723,-70.6458532404507,-1.6011082372722303,-5.3036864648008155
33.1,50.4,75.6009721742069,-4.292576700003708,-10.612633168187175,-70.97755328812612,-0.8775884740397504,-4.623418886080857
33.1,50.5,75.18401385008119,-3.97142946874207,-12.297536212975654,-71.43809445882829,-0.483855618786514,-3.7459193912529667
33.1,50.6,74.73916746759504,-3.355203888896636,-13.796435393481184,-71.88304482275814,-0.43171643964132544,-2.8561226448369514
33.1,50.7,74.30489873650872,-2.4995778477063935,-14.984331870112932,-72.18302328170218,-0.6603441003337851,-2.1218754548064305
33.1,50.8,73.91360420624588,-1.485694036885907,-15.764227161474265,-72.25307021849082,-1.0524559065071037,-1.6605339877551226
33.1,50.9,73.58900181363632,-0.41026154824911965,-16.078085354739535,-72.07155013893845,-1.463105831902422,-1.5174516746978977
33.1,51.,73.3452571215489,0.6262285203793095,-15.912875262123926,-71.68404973364228,-1.7543885008167321,-1.6612073879067006
33.1,51.1,73.18780387301052,1.5314919231832487,-15.300970427047691,-71.19130510506128,-1.8278881055567209,-1.996498767949285
33.1,51.2,73.11548434261921,2.2319655526216255,-14.314992476428003,-70.72404286836067,-1.647211528509924,-2.3914414742586287
33.1,51.3,73.12339006155682,2.680419615289642,-13.057964097321525,-70.41079599923464,-1.2453194283402134,-2.712594062322188
33.1,51.4,73.20567516844376,2.859701090323005,-11.65027684418277,-70.34645929108672,-0.7150423017272202,-2.8592158773571015
33.1,51.5,73.35766291452532,2.782241877923095,-10.215382195984306,-70.5691473863322,-0.1852395788133229,-2.788515528192988
33.1,51.6,73.57675854202722,2.4856124566124547,-8.86622308645446,-71.05085480466461,0.21147821500966654,-2.5259037373625466
33.1,51.7,73.86197713673009,2.0249964389636443,-7.694223511459091,-71.70400664360122,0.37154960474944376,-2.157970493128812
33.1,51.8,74.21223051030886,1.4639091559739739,-6.762179792381906,-72.40208637014145,0.24583417294626256,-1.8101441401675384
33.1,51.9,74.62382200160776,0.8647114996204214,-6.101726816773981,-73.00911273669192,-0.14847220875854433,-1.6147092649159072
33.1,52.,75.08780792078572,0.28043987157568845,-5.715297212957217,-73.4106641354024,-0.732021742524004,-1.6771437853834195
33.2,50.,76.31923484883119,-2.6543983550634835,-6.5011333361373485,-70.42332519872413,-3.5035385807367763,-5.895909650106962
33.2,50.1,76.07570688367174,-3.190126149766582,-7.571415165023493,-69.9961884771575,-2.1571123632904645,-6.079518406514404
33.2,50.2,75.60660856716837,-3.548408578555362,-8.839469024580604,-70.0017919028086,-0.8249901055592991,-5.604816664359755
33.2,50.3,74.94526893200452,-3.6816190815700454,-10.230782081177995,-70.40153864673547,0.2868673523792043,-4.5437302852690475
33.2,50.4,74.14500554342315,-3.5630029405434565,-11.649229976434818,-71.08324480695934,1.0119510106804213,-3.0617607364638206
33.2,50.5,73.2733392606764,-3.191198114842156,-12.98684479375321,-71.8833755175123,1.2554750276463083,-1.3899637431640643
33.2,50.6,72.4043639068514,-2.5915605604708642,-14.135587467802504,-72.62065567855525,1.012449955963875,0.21629177170399605
33.2,50.7,71.61043696169136,-1.8140763718170303,-14.999616652761071,-73.13384050847213,0.36735902390795416,1.5234035467807125
33.2,50.8,70.95442918680536,-0.9281082025052492,-15.506462506777039,-73.31528795487148,-0.5247077351385153,2.3608587680660924
33.2,50.9,70.48362838718387,-0.014649797704810117,-15.615643276265791,-73.1327819240698,-1.4714260311264546,2.6491535368860513
33.2,51.,70.22606802209275,0.8429038269874025,-15.323587520379848,-72.63466519594765,-2.283769792346171,2.408597173854765
33.2,51.1,70.18961045544815,1.5682638398796003,-14.664203834553996,-71.93715767643367,-2.814720832603578,1.7475472209855036
33.2,51.2,70.36364203939175,2.100787245176724,-13.70501182197162,-71.19685418882497,-2.987623475583335,0.8332121494332163
33.2,51.3,70.72282048698497,2.4019322935957828,-12.539338151738962,-70.57482355713346,-2.8080967706389197,-0.14799692985147309
33.2,51.4,71.2320276826701,2.458796706027816,-11.275609864414424,-70.20063413504701,-2.3572771852787215,-1.0313935476230693
33.2,51.5,71.85156923039595,2.2843098789890752,-10.025168233942063,-70.14454670617496,-1.768513491080672,-1.7070225242209607
33.2,51.6,72.54173626173896,1.9141225060267535,-8.890220378082226,-70.40406861383632,-1.1934261077966597,-2.137667647902692
33.2,51.7,73.26607974492696,1.4007114106471719,-7.953507881937489,-70.90756195528598,-0.7655678481278957,-2.358517789641064
33.2,51.8,73.99308727548942,0.8056223605925245,-7.271000777384606,-71.53350988599391,-0.5702387276353783,-2.4595773894955935
33.2,51.9,74.69632364033461,0.19104303266206565,-6.868456868823006,-72.1403744105556,-0.6272694155216829,-2.5559492297789848
33.2,52.,75.35342297178559,-0.38801698209109226,-6.742090302975045,-72.59961904653878,-0.8902574423895091,-2.753803925246757
33.3,50.,75.76043247417726,-2.370142096154815,-8.4118542189785,-69.73516979185455,-2.44293489933656,-6.025262682322871
33.3,50.1,75.27235492324625,-2.6019452351340906,-9.276867744682143,-69.47707183595045,-0.903639242138943,-5.795283087295583
33.3,50.2,74.52038543900045,-2.6865310270509313,-10.20485895156677,-69.70172034157558,0.555603099636434,-4.818665097424923
33.3,50.3,73.54789499603558,-2.6058657892823813,-11.141488512934538,-70.35146167845282,1.7060813502010486,-3.19643331758266
33.3,50.4,72.42394619455608,-2.3570730494241006,-12.024073179643771,-71.28990306641423,2.366950057851015,-1.1340431281417958
33.3,50.5,71.23641667369158,-1.9536941305911908,-12.787703663733103,-72.32707197448045,2.439869065498005,1.0906553007889048
33.3,50.6,70.08249949952112,-1.4250745691336018,-13.37204984023014,-73.25629382897287,1.928130973487096,3.173794329451685
33.3,50.7,69.05794729574461,-0.813935123449615,-13.728097386508464,-73.89514924253953,0.9359137919652905,4.837201946794828
33.3,50.8,68.24659652318256,-0.172378683911635,-13.824045731425805,-74.12174418646654,-0.3524648174689791,5.8751476632840545
33.3,50.9,67.71162358962452,0.4432537338831337,-13.649656518561445,-73.89839527315763,-1.7090508863492793,6.1867716835331725
33.3,51.,67.48966782947011,0.9781404690093535,-13.21847424393198,-73.27754308339377,-2.906800050705211,5.787875253923667
33.3,51.1,67.58847028961524,1.3847324795731488,-12.567543184052527,-72.38865363515072,-3.7626916385495646,4.800183345535447
33.3,51.2,67.98811156818226,1.6278567826577706,-11.754507968914455,-71.40913472468468,-4.170319865953187,3.4210231565023466
33.3,51.3,68.64538673950774,1.6885589661800882,-10.85229010590936,-70.52587263748102,-4.1153177006184425,1.8804858979731895
33.3,51.4,69.50042241318172,1.5661795080158525,-9.941848335464865,-69.8960350631731,-3.670905997735172,0.3956126499913985
33.3,51.5,70.48438737784198,1.2783384942189877,-9.103814911154718,-69.61580528246765,-2.9753578999729533,-0.8685820953744112
33.3,51.6,71.52710556052182,0.8587483339656372,-8.410005078986947,-69.70371710294867,-2.1971647717702867,-1.8233884575731614
33.3,51.7,72.56354000403928,0.3530603389759502,-7.915878670099312,-70.10174433591916,-1.4962515303353758,-2.4617956681202675
33.3,51.8,73.53843492688894,-0.18676007946464482,-7.654960139231426,-70.69312331588058,-0.9901381004320211,-2.845311611008196
33.3,51.9,74.40880940889043,-0.7087918786117681,-7.635989552267054,-71.33206403201218,-0.7323961487975704,-3.0767453768784048
33.3,52.,75.14440913375441,-1.1673651337087216,-7.843204613997215,-71.87794662528088,-0.707531969430927,-3.2664625084734618
33.4,50.,74.61878545337056,-1.8634099204132841,-10.069521701989416,-69.43617146560536,-1.5982040149474146,-5.182613987765093
33.4,50.1,73.9907672059468,-1.766558167338323,-10.62855979198269,-69.32748244385417,-0.04455688219406383,-4.6632847620927045
33.4,50.2,73.1029629861938,-1.5582027007587083,-11.100122467232627,-69.71094780444359,1.379761734444547,-3.392015181750277
33.4,50.3,72.00151178827758,-1.254814440201425,-11.453399201322963,-70.51438309558483,2.4423408374540143,-1.487128692692625
33.4,50.4,70.76020303737735,-0.8819099445942654,-11.665153496918432,-71.58673722162882,2.963627757992684,0.8265341842514745
33.4,50.5,69.47344269673403,-0.471276726032235,-11.721837320141283,-72.72483262899664,2.8517228730010253,3.251389932262761
33.4,50.6,68.24617779947897,-0.05774006882947588,-11.620677677169303,-73.71160751271064,2.121178217793153,5.465429713231638
33.4,50.7,67.18218642379085,0.3240794117558248,-11.36980631571334,-74.35811934699036,0.8914774844643084,7.175932923199538
33.4,50.8,66.3723809606841,0.6426729741048995,-10.987614480112168,-74.54048821099903,-0.634876268814599,8.168107250314916
33.4,50.9,65.88474696467323,0.8720139910242485,-10.501542929510942,-74.22385758701493,-2.210365075415208,8.339110622341504
33.4,51.,65.75725918847085,0.9933246642466811,-9.946472549718115,-73.46817527321936,-3.588758725398455,7.710916084748492
33.4,51.1,65.9946349375443,0.9962637805374182,-9.362794494324524,-72.41455012164326,-4.570127097403341,6.419915184098757
33.4,51.2,66.56918914088665,0.8795897235272331,-8.794154246952202,-71.25521655331808,-5.035309617894467,4.686027412431332
33.4,51.3,67.42544787852647,0.6513265161612027,-8.284822704064716,-70.19374178524875,-4.962988795246469,2.768293906722311
33.4,51.4,68.48765724639539,0.3284034148914631,-7.8766756442595565,-69.4041948408062,-4.426422937310318,0.9165375944107185
33.4,51.5,69.66897216700222,-0.06431320655820182,-7.6058631467102975,-68.9980750829182,-3.571398325306958,-0.6708970840840152
33.4,51.6,70.88097197562708,-0.4956880975917106,-7.499399096980457,-69.0058645170159,-2.581014265266215,-1.8751074586112941
33.4,51.7,72.04223386098754,-0.9307262838346181,-7.572053992382873,-69.37659823314874,-1.6355831509373766,-2.665635627838826
33.4,51.8,73.08497056595368,-1.3336485634162492,-7.82403944084385,-69.99468205093403,-0.8766212105083434,-3.090288515019553
33.4,51.9,73.95914347360616,-1.6714019108039169,-8.239984078812144,-70.70932385837186,-0.3825148795865345,-3.249819615234322
33.4,52.,74.6339167643085,-1.9172154427554697,-8.789592616033044,-71.36929431776733,-0.16036533077711246,-3.2646224465410665
33.5,50.,73.04741796561505,-1.25552373116684,-11.182820072187678,-69.52458210482457,-1.0541038494243187,-3.5228358607903734
33.5,50.1,72.4235903930068,-0.8601495289922887,-11.397539714582791,-69.54425351870839,0.3308526989943651,-2.8793368742984145
33.5,50.2,71.58784497089758,-0.38774165269438865,-11.384607939993707,-70.02206383615597,1.5544366324113037,-1.5657811347416464
33.5,50.3,70.58085653033649,0.11093997400055843,-11.135796066224007,-70.87551564927729,2.4013780180127964,0.29465911894072455
33.5,50.4,69.46872943193083,0.5817264579685091,-10.666610811404643,-71.94874418543588,2.7109043756129783,2.480014753504993
33.5,50.5,68.33680343660079,0.9740709523383528,-10.01463341134608,-73.03952858589004,2.409132915912343,4.702725149289277
33.5,50.6,67.28043886716901,1.2471972182363702,-9.234959547244545,-73.93692180395577,1.5258182762770525,6.656482936786797
33.5,50.7,66.39405565749641,1.3744671200883254,-8.393609766591196,-74.46198134713087,0.19143475311374117,8.067925689634368
33.5,50.8,65.75997341898415,1.3454620552570131,-7.560052487043789,-74.50309863558007,-1.3853495290061844,8.743125216595827
33.5,50.9,65.4386247436735,1.1657248938525862,-6.8000165428045145,-74.03833876557245,-2.955555253462895,8.599714021898937
33.5,51.,65.46149259336697,0.8545205459143251,-6.169579851611294,-73.13986570939177,-4.275532307270175,7.678373116024693
33.5,51.1,65.82769693164774,0.44126325783812836,-5.71116497067363,-71.95936609044885,-5.1510438547388135,6.13166915880109
33.5,51.2,66.50460052705267,-0.038620505924977,-5.451642328081191,-70.69752741410679,-5.470815078576003,4.192926887054133
33.5,51.3,67.43221264041811,-0.5476784732461704,-5.4023378519124865,-69.56411422944419,-5.222893075778563,2.1319015890261594
33.5,51.4,68.5306377956082,-1.0497461218263737,-5.560448933309857,-68.7372015715781,-4.4909516101916545,0.20656377596982395
33.5,51.5,69.70942652698754,-1.5123332010664254,-5.911242873171542,-68.33019669587091,-3.432049049806349,-1.3792298311166988
33.5,51.6,70.87749007474987,-1.9080965341869258,-6.430453328331998,-68.37339704149025,-2.2412993082344266,-2.5040930332596067
33.5,51.7,71.95226050738833,-2.2156123178116434,-7.0864684618382165,-68.8134503229845,-1.1115408765208505,-3.138810184403869
33.5,51.8,72.86699428830285,-2.419750877447004,-7.842154077695035,-69.53001250914491,-0.19680983441222205,-3.3369817791579828
33.5,51.9,73.57548209781545,-2.511927508446007,-8.656397900699632,-70.36510786776462,0.41287751913395393,-3.210374230050837
33.5,52.,74.05387087053357,-2.4903793060099084,-9.485627300026263,-71.15806725313514,0.7008808417390233,-2.895803617398425
33.6,50.,71.28325165554274,-0.6999878582606749,-11.54600232136431,-69.9317517161701,-0.8260363378016405,-1.3514999393725133
33.6,50.1,70.8156033446073,-0.08770075458536462,-11.457285537667875,-70.06246131050445,0.23505760136793083,-0.7531420341028889
33.6,50.2,70.21996282432062,0.5752239574172224,-11.035776273902094,-70.57759456751832,1.117036087738906,0.35763174319771807
33.6,50.3,69.52419091527521,1.2091664280092336,-10.290471942682203,-71.38760914905679,1.641225435036021,1.8634182337816612
33.6,50.4,68.77547370437294,1.7354461310478901,-9.268027338963925,-72.34055058844655,1.6823108242791647,3.565076884073698
33.6,50.5,68.03583290738919,2.0872210353994416,-8.048109295043757,-73.24821208022684,1.195783472038326,5.212379172837667
33.6,50.6,67.37508868271793,2.2184004927376693,-6.734098164925878,-73.92134607356967,0.23083069398598147,6.546257390851783
33.6,50.7,66.86226036196082,2.1092324098164976,-5.440674336075188,-74.20692465833675,-1.074767878960947,7.344664296375979
33.6,50.8,66.55664808485736,1.7678659785939534,-4.2802718951241445,-74.0196167192303,-2.5174318879896855,7.4629686343730475
33.6,50.9,66.49989697002812,1.2279173370589966,-3.350453309510049,-73.36057760546123,-3.8641208597646193,6.860680635433114
33.6,51.,66.71019850246485,0.542733000842359,-2.7239674020572333,-72.31918941185346,-4.895049626928442,5.608990909388692
33.6,51.1,67.17945869531573,-0.22246831506392062,-2.4426772569594886,-71.05700780246035,-5.444093177251822,3.8775491071446337
33.6,51.2,67.87381528071155,-0.9991685577560111,-2.515814587868543,-69.77704860427723,-5.4285929564438185,1.9032333235656091
33.6,51.3,68.73739101098847,-1.723483362235245,-2.9222827843699863,-68.6847843520447,-4.8625222904109755,-0.052606658943892534
33.6,51.4,69.6987067229462,-2.342392719767185,-3.6161309280343317,-67.94905293514331,-3.8505637793463516,-1.7496537878029308
33.6,51.5,70.67881763866943,-2.817653733468715,-4.533954598125553,-67.67106765240953,-2.564774025469753,-3.007749986259991
33.6,51.6,71.60003134046615,-3.127273716740483,-5.602888288733983,-67.86785706832302,-1.2092113170288723,-3.73217427214333
33.6,51.7,72.39404055390857,-3.264856501964544,-6.748019807649043,-68.4731919380777,0.019667795730517728,-3.9208486158310323
33.6,51.8,73.00845284989114,-3.2374294043500123,-7.898408987109909,-69.3551490515992,0.9684175008746836,-3.653303798291791
33.6,51.9,73.41098959201864,-3.062472711603812,-8.991330341775695,-70.34583916311541,1.5506873240215244,-3.0651504289030282
33.6,52.,73.5910042358675,-2.7648132659734013,-9.974775454689217,-71.27633069128393,1.755709924243529,-2.3146735445836324
33.7,50.,69.60706666608203,-0.34544609624440514,-11.080547164191293,-70.53289815425788,-0.8479161830054612,0.9258314881757885
33.7,50.1,69.41668794592586,0.3649798190009836,-10.806156895066039,-70.76556557617526,-0.21011621107222372,1.3488776302492598
33.7,50.2,69.20301910534133,1.1129009891749004,-10.147240542951494,-71.27900508116532,0.23886840381421962,2.075985975824051
33.7,50.3,68.97645380826066,1.7996438157861228,-9.121205396440455,-71.97847752605716,0.3720447779440161,3.0020237177965465
33.7,50.4,68.75768091084656,2.3299569027217326,-7.792671952235516,-72.72229842119499,0.11285942890234885,3.964617510348268
33.7,50.5,68.57545402642941,2.6258194365054157,-6.26706583241959,-73.34633793521968,-0.5444608836561928,4.770883908790229
33.7,50.6,68.46268405816636,2.6375246880056817,-4.678183481056866,-73.69540476066686,-1.5274926659687744,5.232720702500726
33.7,50.7,68.45143628118754,2.350337085456099,-3.171723855971254,-73.65525214139204,-2.6937148834909204,5.203815860204374
33.7,50.8,68.5676087961592,1.7858385897595672,-1.8873747776041214,-73.17832914339975,-3.85343847536668,4.61072034724044
33.7,50.9,68.8261380344461,0.9980111458631116,-0.9421691319972937,-72.29735181000548,-4.80355891267987,3.4712137755594767
33.7,51.,69.22750888398261,0.06496867189699444,-0.41748397113661667,-71.1231516452863,-5.36554534037491,1.895642761303698
33.7,51.1,69.7561540495508,-0.9221009521552521,-0.35133367812580785,-69.82657699579977,-5.4198872154533575,0.07042294624896443
33.7,51.2,70.38104180554362,-1.8708990578011555,-0.7366613505672257,-68.6077290332389,-4.929746646997914,-1.7733127723046596
33.7,51.3,71.05842011211912,-2.699031265859476,-1.5253464436829707,-67.65868674413602,-3.94874143373596,-3.3997333679830315
33.7,51.4,71.73636131877642,-3.3425707032985073,-2.6368005070272247,-67.12742089809011,-2.6111416193905446,-4.6089404206864195
33.7,51.5,72.36048611268347,-3.7612367313832444,-3.969453939445263,-67.09042458053388,-1.1065405601591614,-5.270061532149559
33.7,51.6,72.88007813982033,-3.939919228065912,-5.413217220182632,-67.5397126215566,0.3556118308794721,-5.340365518263662
33.7,51.7,73.25375527158853,-3.886898299024479,-6.861128481972233,-68.38668820121505,1.5841222124505556,-4.867067070373498
33.7,51.8,73.45394333648608,-3.6295756635812726,-8.218807725224005,-69.48167587962126,2.438922826147079,-3.9722674568647407
33.7,51.9,73.46958707802679,-3.2087804312114216,-9.410912822311527,-70.64454210699377,2.8521855120613253,-2.825044971032986
33.7,52.,73.30679855249036,-2.672725236229514,-10.384402496065592,-71.69955279599803,2.833976691242699,-1.607245756492264
33.8,50.,68.29468916888298,-0.2940794274120288,-9.854564515611617,-71.1702544745391,-0.9819391105308721,2.8755653056559747
33.8,50.1,68.4359752127276,0.38093826835607414,-9.565122842022193,-71.50639478001176,-0.793800113577004,3.070419567284251
33.8,50.2,68.65985181740918,1.0955291484665208,-8.900945837230292,-72.00392829607243,-0.8044047509879301,3.3440764786632506
33.8,50.3,68.9586272765563,1.7445628602545658,-7.87746039798227,-72.56318531939813,-1.0806193357170402,3.6045580428418678
33.8,50.4,69.32437141799554,2.22674769999126,-6.561079334993902,-73.05593044367353,-1.6423393005221287,3.7315590256778415
33.8,50.5,69.74906836637057,2.4599428937566765,-5.062459807089277,-73.34778545649058,-2.4507151068967343,3.598717090120068
33.8,50.6,70.22424760822874,2.3934443050152847,-3.5229581360343505,-73.3249415339837,-3.4073775271285447,3.1006939257548387
33.8,50.7,70.74021715947777,2.015321389549584,-2.096460126243864,-72.91977747500647,-4.366210403472505,2.1795603155286924
33.8,50.8,71.28511452794604,1.353786672833215,-0.9294681891125939,-72.12964594384466,-5.156488607798864,0.844531415898484
33.8,50.9,71.84404393485976,0.47261844815202203,-0.1425102129866064,-71.02408078508276,-5.613486556508348,-0.8199631497769914
33.8,51.,72.39857193949604,-0.5383631401543725,0.1844078197709519,-69.73788468331247,-5.610640471224696,-2.6606872561834822
33.8,51.1,72.92680638353367,-1.57602054823792,0.02036382317034315,-68.450528577,-5.086559869454972,-4.476277806533693
33.8,51.2,73.40419213514296,-2.537684103546685,-0.6147917597594975,-67.35536194389813,-4.06089929637309,-6.048830191244884
33.8,51.3,73.80503568891486,-3.3338612281058824,-1.6553848718139639,-66.6245647115254,-2.635230760982754,-7.18047097738937
33.8,51.4,74.10463880350481,-3.898098347455155,-3.000275669325034,-66.37695695260625,-0.9781598638090274,-7.7276818508986365
33.8,51.5,74.28180080935559,-4.192853490094261,-4.526695496253641,-66.65539162480324,0.7026911602613025,-7.626409184552449
33.8,51.6,74.32136053389209,-4.210991025630884,-6.1053168785744205,-67.41853076449648,2.196337061929221,-6.902829769395681
33.8,51.7,74.2164079512358,-3.9732388440300204,-7.614392493465705,-68.54876185730528,3.3245390499159684,-5.667646093930487
33.8,51.8,73.96981143855278,-3.5225248598245096,-8.951218923598274,-69.87454236570373,3.9711017398161252,-4.095269072848903
33.8,51.9,73.59477892500882,-2.916450561086407,-10.039823108307171,-71.20237270855793,4.098627713713124,-2.3924062164509636
33.8,52.,73.114291318751,-2.219236759806564,-10.834491890336329,-72.35161248312531,3.749803594551392,-0.7626788356258056
33.9,50.,67.56764468739678,-0.5671347882030148,-8.075521120515386,-71.68384168528192,-1.051005152892336,4.116196997885068
33.9,50.1,68.00620641809817,-0.05020242074653876,-7.952445409173852,-72.13454969472251,-1.2628409664215425,4.128343276624416
33.9,50.2,68.61481749331844,0.5214180572687908,-7.5222047913171,-72.62783885513886,-1.6917926020991227,4.013021361820362
33.9,50.3,69.37159967432214,1.0495071522270898,-6.788741800191622,-73.05801986088534,-2.3439679184506774,3.68642018656311
33.9,50.4,70.24400882038566,1.4382752775120051,-5.804477399605188,-73.31009520616776,-3.181304080138652,3.06608638578208
33.9,50.5,71.1910293043684,1.6095160406026192,-4.66460028181651,-73.28009003192965,-4.118894718978914,2.0890607275613085
33.9,50.6,72.16613544697998,1.5148710549379332,-3.494506391205611,-72.89689822827211,-5.031375893468642,0.7307627812920566
33.9,50.7,73.12070117979302,1.1432514061765648,-2.4324752447510005,-72.14117427426527,-5.768776063972892,-0.9795269055275508
33.9,50.8,74.00749875545473,0.5223519326038353,-1.6104081927117002,-71.0567318501388,-6.180072342293105,-2.9507669053158723
33.9,50.9,74.78393861000208,-0.28576903477389276,-1.1356801168641022,-69.75095595136234,-6.14062686585415,-5.032982658639737
33.9,51.,75.41476053893608,-1.1940848717452042,-1.0768541461152086,-68.38276771571489,-5.578254125685808,-7.031992823221341
33.9,51.1,75.87397843821886,-2.10324846143493,-1.4552600572000822,-67.13929747762134,-4.492330272496041,-8.734680960597661
33.9,51.2,76.14598912348117,-2.9153536001487885,-2.2433989519229,-66.2050297262585,-2.9612959777477483,-9.940959397222617
33.9,51.3,76.22586081101862,-3.546649381840586,-3.3700094608832085,-65.72914499225223,-1.1360110062725342,-10.496715818766335
33.9,51.4,76.11890164011528,-3.9373921137584125,-4.730615590602155,-65.7975760828443,0.7807262332292988,-10.321325557270917
33.9,51.5,75.83966152788744,-4.0576374221992975,-6.201638471700033,-66.41565529165177,2.5652089502538993,-9.424006236235655
33.9,51.6,75.41053750030257,-3.908530470267202,-7.655794350270758,-67.50522984298317,4.008724465211747,-7.9053076573193
33.9,51.7,74.860137063296,-3.5193971809798996,-8.976542386493332,-68.91717513503248,4.951426693790972,-5.942961928263491
33.9,51.8,74.2215163299851,-2.94154472423368,-10.069737169683073,-70.45699561634778,5.307547393109661,-3.7645207136373644
33.9,51.9,73.53036360960537,-2.2400572852077847,-10.871274617582598,-71.91841833072522,5.077058749722642,-1.611945278880207
33.9,52.,72.82315968289764,-1.4849888694217386,-11.350258511834271,-73.11820909627622,4.341738755737979,0.29504941337855917
34.,50.,67.55189618537663,-1.0889218468313677,-6.056528173947657,-71.94312634307225,-0.8876316438522306,4.391230157695594
34.,50.1,68.16440718905311,-0.8186866452731989,-6.241467165821279,-72.52422323070351,-1.3856547272154738,4.35981604165038
34.,50.2,69.00073708711238,-0.4719241489913991,-6.2300375598095545,-73.04537503479749,-2.133383545897496,4.044637947685103
34.,50.3,70.03265672460213,-0.1278696203138869,-6.008566761082749,-73.39304113079763,-3.083270862740024,3.360384406195473
34.,50.4,71.21245076369901,0.1340931902267437,-5.60352922455624,-73.46231620286954,-4.1447907189954,2.2498654391705495
34.,50.5,72.47640926494536,0.2477280409244444,-5.077899598410184,-73.17549975691989,-5.190375930190717,0.6990904919745204
34.,50.6,73.7503415322353,0.17086584030272575,-4.521380243136909,-72.49951719116511,-6.068715101531638,-1.250824341070214
34.,50.7,74.95643113592385,-0.10782826079529217,-4.036247105143819,-71.45857110453497,-6.624693032498132,-3.4978600313887642
34.,50.8,76.02056584851489,-0.56723199248305,-3.721249495406131,-70.13861285958316,-6.723623550141153,-5.881952988931673
34.,50.9,76.87922551094294,-1.1573572353608534,-3.656238695094868,-68.68133266273868,-6.2759644144246005,-8.197892848204113
34.,51.,77.48509842834885,-1.8073414602527362,-3.889967373861323,-67.26724384300529,-5.257855607525278,-10.217854585343455
34.,51.1,77.81080328677776,-2.4363368096478566,-4.4328642154867515,-66.08972296287699,-3.72292054900249,-11.7210803239008
34.,51.2,77.85038029885405,-2.9654117152571917,-5.255683300484324,-65.32404311119207,-1.8019413057601978,-12.526337187662078
34.,51.3,77.61853239875116,-3.328548865926466,-6.293932331240771,-65.09695207495172,0.31087753440232013,-12.52158032379947
34.,51.4,77.14789273387005,-3.481120265083968,-7.457077464754089,-65.4627614186969,2.3837046999914295,-11.685131315173097
34.,51.5,76.48482344370997,-3.4047627713807787,-8.640854186093359,-66.39102573795803,4.180990208874495,-10.093797705752008
34.,51.6,75.68438233501169,-3.108246059764485,-9.740675991249951,-67.76881007763299,5.499597791341521,-7.915572257378651
34.,51.7,74.80511709470936,-2.6245888720323394,-10.66415012317834,-69.41767522321429,6.200490134799299,-5.387441871495063
34.,51.8,73.9042693394747,-2.0052240294614636,-11.341040950555058,-71.12247817108654,6.229919089952176,-2.7817911683882386
34.,51.9,73.03381800160884,-1.3123594545182586,-11.729574876103243,-72.66658151808532,5.626030215357056,-0.36723648352343263
34.,52.,72.23759905119925,-0.6107997714134172,-11.818636661215573,-73.86668433340613,4.5096847625977565,1.629085282206861
